accountName;pagename;processedPages;name;cost;appdexValue
TBS Commercial;a/logon/authenticationinformation.jsp;12707;daily;587;0.5371055323837255
TBS Commercial;a/makepayment/makemultiplepayment.jsp;12453;daily;587;0.8984983538103268
TBS Commercial;unauth/pages/loggedoff.jsp;8056;daily;587;0.7293942403177756
TBS Commercial;a/makepayment/makepaymentconfirmation.jsp;4684;daily;587;0.8580273270708796
TBS Commercial;a/makepayment/makepaymentsuccessful.jsp;4103;daily;587;0.8287838167194735
TBS Commercial;a/makepayment/fasterpaymentinprogress.jsp;3272;daily;587;0.8902811735941321
TBS Commercial;a/set_up_new_payee;2047;daily;587;0.9350268685881779
TBS Commercial;a/viewproductdetails/printfriendlystatement.jsp;911;daily;587;0.9088913282107574
TBS Commercial;a/createnewbeneficiary/confirmpayeedetails.jsp;861;daily;587;0.867595818815331
TBS Commercial;a/logon/enteronetimepasswordcard.jsp;844;daily;587;0.5432464454976303
TBS Commercial;a/createnewbeneficiary/payeesetupsuccessfully.jsp;792;daily;587;0.7960858585858586
TBS Commercial;a/logon/capturememorableinformation.jsp;782;daily;587;0.8823529411764706
TBS Commercial;a/make_transfer;635;daily;587;0.9448818897637795
TBS Commercial;a/maketransfer/maketransfersuccessful.jsp;504;daily;587;0.9206349206349206
TBS Commercial;APPLICATION;115915;daily;438;0.7801578743044473
TBS Commercial;a/account_details;129092;weekly;1556;0.8279444117373655
TBS Commercial;a/account_overview_business;121163;weekly;1556;0.8652352615897593
TBS Commercial;logon/login.jsp;88512;weekly;1556;0.6843874276934201
TBS Commercial;a/makepayment/makemultiplepayment.jsp;83930;weekly;1556;0.9143333730489693
TBS Commercial;a/logon/authenticationinformation.jsp;76735;weekly;1556;0.5635889750439825
TBS Commercial;unauth/pages/loggedoff.jsp;49365;weekly;1556;0.777342246530943
TBS Commercial;a/makepayment/makepaymentconfirmation.jsp;30784;weekly;1556;0.8740417099792099
TBS Commercial;a/makepayment/makepaymentsuccessful.jsp;26953;weekly;1556;0.8522984454420658
TBS Commercial;a/makepayment/fasterpaymentinprogress.jsp;20766;weekly;1556;0.902123663681017
TBS Commercial;a/set_up_new_payee;11347;weekly;1556;0.9465056843218472
TBS Commercial;a/viewproductdetails/printfriendlystatement.jsp;4757;weekly;1556;0.9206432625604373
TBS Commercial;a/logon/enteronetimepasswordcard.jsp;4678;weekly;1556;0.5624198375374091
TBS Commercial;a/createnewbeneficiary/confirmpayeedetails.jsp;4605;weekly;1556;0.8612377850162867
TBS Commercial;a/logon/capturememorableinformation.jsp;4330;weekly;1556;0.894688221709007
TBS Commercial;a/createnewbeneficiary/payeesetupsuccessfully.jsp;4301;weekly;1556;0.8113229481515927
TBS Commercial;a/make_transfer;3599;weekly;1556;0.946651847735482
TBS Commercial;a/maketransfer/maketransfersuccessful.jsp;2732;weekly;1556;0.9260614934114202
TBS Commercial;a/view_business_overview;530;weekly;1556;0.9669811320754716
TBS Commercial;APPLICATION;697954;weekly;1712;0.8037628554317333
Lloyds Commercial;a/account_details;2313;5min;174;0.8555987894509295
Lloyds Commercial;a/account_overview_business;1958;5min;174;0.9009193054136875
Lloyds Commercial;a/makepayment/makemultiplepayment.jsp;1115;5min;174;0.9219730941704036
Lloyds Commercial;logon/login.jsp;1078;5min;174;0.7328385899814471
Lloyds Commercial;a/logon/authenticationinformation.jsp;1011;5min;174;0.599406528189911
Lloyds Commercial;unauth/pages/loggedoff.jsp;659;5min;174;0.7177541729893778
Lloyds Commercial;a/makepayment/makepaymentconfirmation.jsp;326;5min;174;0.911042944785276
Lloyds Commercial;a/makepayment/makepaymentsuccessful.jsp;317;5min;174;0.8643533123028391
Lloyds Commercial;a/makepayment/fasterpaymentinprogress.jsp;215;5min;174;0.9372093023255814
Lloyds Commercial;a/viewproductdetails/printfriendlystatement.jsp;177;5min;174;0.9519774011299436
Lloyds Commercial;a/set_up_new_payee;174;5min;174;0.9166666666666666
Lloyds Commercial;APPLICATION;10505;5min;107;0.8355544978581628
Lloyds Commercial;a/account_details;31601;hourly;166;0.7210214866618145
Lloyds Commercial;a/account_overview_business;30148;hourly;166;0.7849608597585246
Lloyds Commercial;logon/login.jsp;19168;hourly;166;0.5036258347245409
Lloyds Commercial;a/logon/authenticationinformation.jsp;16189;hourly;166;0.3784668602137254
Lloyds Commercial;a/makepayment/makemultiplepayment.jsp;16188;hourly;166;0.8184766493699036
Lloyds Commercial;unauth/pages/loggedoff.jsp;8557;hourly;166;0.5051419890148416
Lloyds Commercial;a/makepayment/makepaymentconfirmation.jsp;4602;hourly;166;0.8028031290743155
Lloyds Commercial;a/makepayment/makepaymentsuccessful.jsp;4253;hourly;166;0.7199623794968257
Lloyds Commercial;a/viewproductdetails/printfriendlystatement.jsp;2836;hourly;166;0.840620592383639
Lloyds Commercial;a/makepayment/fasterpaymentinprogress.jsp;2825;hourly;166;0.843716814159292
Lloyds Commercial;a/set_up_new_payee;2386;hourly;166;0.8642078792958927
Lloyds Commercial;a/view_business_overview;1211;hourly;166;0.8806771263418662
Lloyds Commercial;a/logon/enteronetimepasswordcard.jsp;1167;hourly;166;0.3886032562125107
Lloyds Commercial;a/logon/capturememorableinformation.jsp;1082;hourly;166;0.8022181146025879
Lloyds Commercial;a/make_transfer;1072;hourly;166;0.8446828358208955
Lloyds Commercial;a/createnewbeneficiary/confirmpayeedetails.jsp;922;hourly;166;0.7722342733188721
Lloyds Commercial;a/maketransfer/maketransfersuccessful.jsp;865;hourly;166;0.8167630057803468
Lloyds Commercial;a/createnewbeneficiary/payeesetupsuccessfully.jsp;767;hourly;166;0.727509778357236
Lloyds Commercial;APPLICATION;154877;hourly;147;0.685298656353106
Lloyds Commercial;a/account_details;353187;daily;590;0.8418387426490782
Lloyds Commercial;a/account_overview_business;306963;daily;590;0.9018399611679584
Lloyds Commercial;a/makepayment/makemultiplepayment.jsp;220190;daily;590;0.9227848676143331
Lloyds Commercial;logon/login.jsp;171811;daily;590;0.711200097781865
Lloyds Commercial;a/logon/authenticationinformation.jsp;156266;daily;590;0.617610356699474
Lloyds Commercial;unauth/pages/loggedoff.jsp;98502;daily;590;0.779943554445595
Lloyds Commercial;a/makepayment/makepaymentconfirmation.jsp;59946;daily;590;0.9148650452073532
Lloyds Commercial;a/makepayment/makepaymentsuccessful.jsp;56194;daily;590;0.870742428017226
Lloyds Commercial;a/makepayment/fasterpaymentinprogress.jsp;38100;daily;590;0.9452230971128609
Lloyds Commercial;a/set_up_new_payee;36728;daily;590;0.9495208015682858
Lloyds Commercial;a/viewproductdetails/printfriendlystatement.jsp;17747;daily;590;0.928945737307714
Lloyds Commercial;a/createnewbeneficiary/confirmpayeedetails.jsp;14178;daily;590;0.8845746931866272
Lloyds Commercial;a/createnewbeneficiary/payeesetupsuccessfully.jsp;12258;daily;590;0.8224424865394029
Lloyds Commercial;a/make_transfer;10414;daily;590;0.939168427117342
Lloyds Commercial;a/logon/enteronetimepasswordcard.jsp;10197;daily;590;0.6304795528096498
Lloyds Commercial;a/view_business_overview;9623;daily;590;0.9547958017250338
Lloyds Commercial;a/logon/capturememorableinformation.jsp;9536;daily;590;0.9194630872483222
Lloyds Commercial;a/maketransfer/maketransfersuccessful.jsp;8312;daily;590;0.9206568816169394
Lloyds Commercial;APPLICATION;1719516;daily;2173;0.8404414381721368
Lloyds Commercial;a/account_details;1971706;weekly;3159;0.863349302583651
Lloyds Commercial;a/account_overview_business;1752861;weekly;3159;0.926383780573588
Lloyds Commercial;a/makepayment/makemultiplepayment.jsp;1398623;weekly;3159;0.939535886368235
Lloyds Commercial;logon/login.jsp;970541;weekly;3159;0.7577794240531827
Lloyds Commercial;a/logon/authenticationinformation.jsp;890501;weekly;3159;0.6609947658677531
Lloyds Commercial;unauth/pages/loggedoff.jsp;565243;weekly;3159;0.8251486528802656
Lloyds Commercial;a/makepayment/makepaymentconfirmation.jsp;378919;weekly;3159;0.9333313980032671
Lloyds Commercial;a/makepayment/makepaymentsuccessful.jsp;356253;weekly;3159;0.9034548480995248
Lloyds Commercial;a/makepayment/fasterpaymentinprogress.jsp;235286;weekly;3159;0.960856149537159
Lloyds Commercial;a/set_up_new_payee;208881;weekly;3159;0.962217722052269
Lloyds Commercial;a/viewproductdetails/printfriendlystatement.jsp;99146;weekly;3159;0.9520000806890848
Lloyds Commercial;a/createnewbeneficiary/confirmpayeedetails.jsp;80438;weekly;3159;0.9012469230960491
Lloyds Commercial;a/createnewbeneficiary/payeesetupsuccessfully.jsp;69302;weekly;3159;0.8441314824968976
Lloyds Commercial;a/make_transfer;59463;weekly;3159;0.9586633704993021
Lloyds Commercial;a/logon/enteronetimepasswordcard.jsp;56344;weekly;3159;0.678262104216953
Lloyds Commercial;a/view_business_overview;53769;weekly;3159;0.9738418047573881
Lloyds Commercial;a/logon/capturememorableinformation.jsp;52707;weekly;3159;0.9450547365625059
Lloyds Commercial;a/maketransfer/maketransfersuccessful.jsp;47205;weekly;3159;0.9488931257282067
Lloyds Commercial;APPLICATION;10005291;weekly;1445;0.869632227588383
Scotland Commercial;a/account_details;285;5min;73;0.775438596491228
Scotland Commercial;a/account_overview_business;261;5min;73;0.8869731800766284
Scotland Commercial;a/makepayment/makemultiplepayment.jsp;214;5min;73;0.8948598130841121
Scotland Commercial;logon/login.jsp;161;5min;73;0.7018633540372671
Scotland Commercial;a/logon/authenticationinformation.jsp;147;5min;73;0.54421768707483
Scotland Commercial;APPLICATION;1961;5min;96;0.8023967363590006
Scotland Commercial;a/account_details;5307;hourly;189;0.6808931599773883
Scotland Commercial;a/account_overview_business;5266;hourly;189;0.7685150018989746
Scotland Commercial;a/makepayment/makemultiplepayment.jsp;4145;hourly;189;0.7930036188178529
Scotland Commercial;logon/login.jsp;3855;hourly;189;0.4972762645914397
Scotland Commercial;a/logon/authenticationinformation.jsp;3059;hourly;189;0.35845047401111474
Scotland Commercial;unauth/pages/loggedoff.jsp;1740;hourly;189;0.48879310344827587
Scotland Commercial;a/makepayment/makepaymentconfirmation.jsp;779;hourly;189;0.788831835686778
Scotland Commercial;a/makepayment/makepaymentsuccessful.jsp;711;hourly;189;0.7109704641350211
Scotland Commercial;a/viewproductdetails/printfriendlystatement.jsp;553;hourly;189;0.8417721518987342
Scotland Commercial;a/makepayment/fasterpaymentinprogress.jsp;475;hourly;189;0.8294736842105264
Scotland Commercial;a/set_up_new_payee;455;hourly;189;0.8318681318681319
Scotland Commercial;a/logon/capturememorableinformation.jsp;364;hourly;189;0.7774725274725275
Scotland Commercial;a/logon/enteronetimepasswordcard.jsp;363;hourly;189;0.3856749311294766
Scotland Commercial;a/make_transfer;191;hourly;189;0.8272251308900523
Scotland Commercial;a/createnewbeneficiary/confirmpayeedetails.jsp;185;hourly;189;0.727027027027027
Scotland Commercial;a/createnewbeneficiary/payeesetupsuccessfully.jsp;162;hourly;189;0.7438271604938271
Scotland Commercial;a/maketransfer/maketransfersuccessful.jsp;162;hourly;189;0.7870370370370371
Scotland Commercial;a/view_business_overview;145;hourly;189;0.8931034482758621
Scotland Commercial;APPLICATION;29787;hourly;80;0.6622687749689462
Scotland Commercial;a/account_details;53618;daily;525;0.8044220224551457
Scotland Commercial;a/makepayment/makemultiplepayment.jsp;50936;daily;525;0.9124293230720905
Scotland Commercial;a/account_overview_business;47850;daily;525;0.8851724137931034
Scotland Commercial;logon/login.jsp;30243;daily;525;0.678752107925801
Scotland Commercial;a/logon/authenticationinformation.jsp;25842;daily;525;0.5745491834997292
Scotland Commercial;unauth/pages/loggedoff.jsp;17418;daily;525;0.7744287518658859
Scotland Commercial;a/makepayment/makepaymentconfirmation.jsp;9729;daily;525;0.8982937609209579
Scotland Commercial;a/makepayment/makepaymentsuccessful.jsp;8993;daily;525;0.8386522851106416
Scotland Commercial;a/makepayment/fasterpaymentinprogress.jsp;5895;daily;525;0.934351145038168
Scotland Commercial;a/set_up_new_payee;5873;daily;525;0.9358079346160395
Scotland Commercial;a/viewproductdetails/printfriendlystatement.jsp;3184;daily;525;0.9134736180904522
Scotland Commercial;a/logon/enteronetimepasswordcard.jsp;2963;daily;525;0.591967600404995
Scotland Commercial;a/logon/capturememorableinformation.jsp;2944;daily;525;0.8986073369565217
Scotland Commercial;a/createnewbeneficiary/confirmpayeedetails.jsp;2451;daily;525;0.8606691146470828
Scotland Commercial;a/createnewbeneficiary/payeesetupsuccessfully.jsp;2128;daily;525;0.8240131578947368
Scotland Commercial;a/make_transfer;1593;daily;525;0.9309478970495919
Scotland Commercial;a/maketransfer/maketransfersuccessful.jsp;1315;daily;525;0.9121673003802281
Scotland Commercial;a/view_business_overview;983;daily;525;0.9542217700915565
Scotland Commercial;APPLICATION;296644;daily;459;0.8189816750043823
Scotland Commercial;a/makepayment/makemultiplepayment.jsp;305432;weekly;2128;0.9293361533827497
Scotland Commercial;a/account_details;295163;weekly;2128;0.8271073948970569
Scotland Commercial;a/account_overview_business;269614;weekly;2128;0.9069465977286046
Scotland Commercial;logon/login.jsp;166618;weekly;2128;0.7265271459266106
Scotland Commercial;a/logon/authenticationinformation.jsp;142617;weekly;2128;0.6123568719016667
Scotland Commercial;unauth/pages/loggedoff.jsp;97677;weekly;2128;0.8302722237578959
Scotland Commercial;a/makepayment/makepaymentconfirmation.jsp;60693;weekly;2128;0.9177417494603991
Scotland Commercial;a/makepayment/makepaymentsuccessful.jsp;56354;weekly;2128;0.8693704084891933
Scotland Commercial;a/makepayment/fasterpaymentinprogress.jsp;36946;weekly;2128;0.9532019704433498
Scotland Commercial;a/set_up_new_payee;31718;weekly;2128;0.9503594173655338
Scotland Commercial;a/viewproductdetails/printfriendlystatement.jsp;17647;weekly;2128;0.9500765002550009
Scotland Commercial;a/logon/enteronetimepasswordcard.jsp;16920;weekly;2128;0.6458924349881797
Scotland Commercial;a/logon/capturememorableinformation.jsp;16613;weekly;2128;0.9301751640281707
Scotland Commercial;a/createnewbeneficiary/confirmpayeedetails.jsp;13297;weekly;2128;0.8811386026923366
Scotland Commercial;a/createnewbeneficiary/payeesetupsuccessfully.jsp;11529;weekly;2128;0.8417468991239483
Scotland Commercial;a/make_transfer;9223;weekly;2128;0.9563048899490404
Scotland Commercial;a/maketransfer/maketransfersuccessful.jsp;7540;weekly;2128;0.9456896551724138
Scotland Commercial;a/view_business_overview;5292;weekly;2128;0.9655139833711263
Scotland Commercial;APPLICATION;1692917;weekly;1693;0.8492138126086513
